# START TIME  : 2014/03/21 18:28:57.936
# FILE NAME : 20140321/20140321182857_Unknown#03_Maxwell_14_MC2 0321.log
TIME                    STEP_Counter            1000T_Gauge             10T_Gauge               1000mT_Gauge            ManiFold_Press          GFS_Posit               GFS_Cntr_Flow           GFS_Edge_Flow           GFS_Total_Flow          Top_Temp                Bottom_Temp             Top_RF_DsrPwr           Top_RF_FwdPwr           Top_RF_RefPwr           Top_Mat_FwdPwr          Top_Mat_RefPwr          BtmH_RF_DsrPwr          BtmH_RF_FwdPwr          BtmH_RF_RefPwr          BtmH_Mat_FwdPwr         BtmH_Mat_RefPwr         BtmL_RF_DsrPwr          BtmL_RF_FwdPwr          BtmL_RF_RefPwr          BtmL_Mat_FwdPwr         BtmL_Mat_RefPwr         Top_RF_Vdc              Top_RF_Vpp              Top_RF_Irms             Btm_High_RF_Vdc         Btm_High_RF_Vpp         Btm_High_RF_Irms        Btm_Low_RF_Vdc          Btm_Low_RF_Vpp          Btm_Low_RF_Irms         Top_RF_Cap1Pos          Top_RF_Cap2Pos          Btm_High_RF_Cap1Pos     Btm_High_RF_Cap2Pos     Btm_Low_RF_Cap1Pos      Btm_Low_RF_Cap2Pos      HTR_Temp.               HTR_Output              HTR2_Temp.              HTR2_Output             GAS01_Flow              GAS02_Flow              GAS03_Flow              GAS04_Flow              GAS05_Flow              GAS06_Flow              GAS07_Flow              GAS08_Flow              GAS09_Flow              GAS10_Flow              GAS11_Flow              GAS12_Flow              GAS13_Flow              GAS14_Flow              GAS15_Flow              GAS16_Flow              BC1_Press.              BC1_Flow                BC1_LkFlw               BC1_LkLmt               BC2_Press.              BC2_Flow                BC2_LkFlw               BC2_LkLmt               CHL1_Temp.              CHL2_Temp.              eESC_Volt               eESC_CntTapV            eESC_PosOut             eESC_NegOut             eTVP_Press              eTVP_Posit              Pin_PosSts              ESC_Condition           Phase                   Shutter                 
0:1:2.1            6                       0.100                   -0.001                  20.348                  0.621                   40.012                  208.254                 311.850                 519.460                 139.625                 21.625                  500.000                 499.500                 0.660                   457.000                 0.000                   500.000                 499.634                 0.000                   466.000                 0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   1.400                   360.800                 19.240                  0.000                   0.000                   0.000                   30.700                  49.490                  45.920                  31.960                  50.000                  50.000                  59.900                  10.300                  139.700                 64.500                  -0.598                  0.444                   0.000                   -0.107                  2.808                   0.000                   0.020                   0.775                   -0.073                  -0.610                  0.293                   -0.008                  499.837                 0.081                   0.077                   0.024                   19.991                  20.097                  0.004                   30.113                  29.991                  37.764                  3.927                   43.834                  90.100                  19.900                  2499.000                0.000                   0.039                   0.000                   20.000                  10.500                  AtDown                  Gripped                 -180.000                Closed                  
0:1:2.2            6                       0.100                   -0.001                  20.348                  0.618                   40.012                  207.711                 311.908                 519.460                 139.625                 21.625                  500.000                 499.500                 0.720                   457.000                 0.000                   500.000                 499.634                 0.000                   466.000                 0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   1.400                   360.800                 19.240                  0.000                   0.000                   0.000                   30.700                  49.490                  45.920                  31.960                  50.000                  50.000                  59.900                  10.300                  139.600                 69.000                  -0.598                  0.529                   0.000                   -0.098                  3.357                   0.000                   0.016                   0.854                   -0.098                  -0.732                  0.330                   -0.008                  499.919                 0.087                   0.076                   0.031                   19.993                  20.081                  0.004                   30.113                  29.991                  37.764                  3.927                   43.834                  90.100                  19.900                  2499.000                0.000                   0.039                   0.000                   20.000                  10.500                  AtDown                  Gripped                 -180.000                Closed                  
0:1:2.3            6                       0.100                   -0.001                  20.348                  0.621                   40.012                  208.199                 312.006                 519.460                 139.625                 21.563                  500.000                 499.500                 0.600                   457.000                 0.000                   500.000                 497.436                 0.000                   466.000                 0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   1.400                   360.800                 19.240                  0.000                   0.000                   0.000                   30.700                  49.490                  45.920                  31.960                  50.000                  50.000                  59.900                  10.300                  139.600                 68.900                  -0.614                  0.541                   0.000                   -0.109                  3.052                   0.000                   0.024                   0.751                   -0.073                  -0.671                  0.330                   -0.049                  499.919                 0.080                   0.078                   0.022                   19.993                  20.072                  0.004                   30.113                  29.993                  37.764                  3.927                   43.834                  90.100                  19.900                  2499.000                0.000                   0.039                   0.000                   20.000                  10.500                  AtDown                  Gripped                 -180.000                Closed                  
0:1:2.4            6                       0.100                   -0.001                  20.348                  0.621                   40.000                  207.976                 311.820                 519.796                 139.563                 21.563                  500.000                 499.800                 0.660                   458.000                 0.000                   500.000                 497.436                 0.000                   466.000                 0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   1.400                   360.800                 19.240                  0.000                   0.000                   0.000                   30.640                  49.750                  45.920                  31.960                  50.000                  50.000                  59.900                  10.300                  139.600                 68.800                  -0.606                  0.517                   0.000                   -0.077                  2.380                   0.000                   0.024                   0.775                   -0.049                  -0.671                  0.330                   -0.024                  499.919                 0.086                   0.077                   0.022                   19.993                  20.072                  -0.041                  30.113                  29.995                  37.764                  3.927                   43.834                  90.100                  20.000                  2499.000                0.000                   0.039                   0.000                   20.000                  10.500                  AtDown                  Gripped                 -180.000                Closed                  
0:1:2.5            6                       0.100                   -0.001                  20.348                  0.621                   40.000                  208.241                 312.315                 519.796                 139.625                 21.500                  500.000                 499.500                 0.600                   458.000                 0.000                   500.000                 497.436                 0.293                   466.000                 0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   1.400                   360.800                 19.240                  0.000                   0.000                   0.000                   30.640                  49.750                  45.920                  31.960                  50.000                  50.000                  59.900                  10.300                  139.600                 68.700                  -0.562                  0.517                   0.000                   -0.072                  3.601                   0.000                   0.016                   0.763                   -0.073                  -0.610                  0.256                   -0.041                  499.919                 0.081                   0.076                   0.026                   19.995                  20.085                  -0.041                  30.113                  29.995                  37.764                  3.931                   43.834                  90.100                  20.000                  2499.000                0.000                   0.039                   0.000                   20.000                  10.500                  AtDown                  Gripped                 -180.000                Closed                  
0:1:2.6            6                       0.100                   -0.001                  20.348                  0.621                   40.000                  208.235                 312.324                 519.796                 139.563                 21.500                  500.000                 499.800                 0.660                   458.000                 0.000                   500.000                 497.436                 0.000                   466.000                 0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   1.400                   360.800                 19.240                  0.000                   0.000                   0.000                   30.640                  49.750                  45.920                  31.960                  50.000                  50.000                  59.900                  10.300                  139.600                 68.700                  -0.582                  0.452                   0.000                   -0.081                  3.601                   0.000                   0.041                   0.787                   -0.073                  -0.549                  0.256                   -0.024                  499.919                 0.088                   0.077                   0.023                   19.995                  20.081                  -0.041                  30.113                  29.995                  37.821                  3.931                   43.834                  90.100                  20.000                  2499.000                0.000                   0.039                   0.000                   20.000                  10.500                  AtDown                  Gripped                 -180.000                Closed                  
0:1:2.7            6                       0.100                   -0.001                  20.348                  0.621                   40.000                  208.190                 312.174                 519.796                 139.563                 21.375                  500.000                 499.500                 0.600                   458.000                 0.000                   500.000                 495.971                 0.000                   466.000                 0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   1.400                   360.800                 19.240                  0.000                   0.000                   0.000                   30.610                  49.790                  45.920                  31.960                  50.000                  50.000                  59.900                  10.300                  139.600                 71.600                  -0.553                  0.513                   0.000                   -0.050                  2.441                   0.000                   0.024                   0.787                   -0.061                  -0.610                  0.293                   -0.016                  499.919                 0.083                   0.082                   0.025                   19.995                  20.072                  -0.041                  30.113                  29.995                  37.817                  3.931                   43.834                  90.100                  20.000                  2499.000                0.000                   0.039                   0.000                   20.000                  10.500                  AtDown                  Gripped                 -180.000                Closed                  
0:1:2.8            6                       0.100                   -0.001                  20.348                  0.621                   40.000                  208.108                 312.512                 519.796                 139.563                 21.375                  500.000                 499.500                 0.600                   458.000                 0.000                   500.000                 497.436                 0.293                   466.000                 0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   1.400                   360.800                 19.240                  0.000                   0.000                   0.000                   30.610                  49.790                  45.920                  31.960                  50.000                  50.000                  59.900                  10.300                  139.600                 72.700                  -0.553                  0.468                   0.000                   -0.074                  2.686                   0.000                   0.024                   0.714                   -0.049                  -0.732                  0.439                   -0.016                  499.919                 0.083                   0.076                   0.022                   19.997                  20.068                  -0.041                  30.113                  29.995                  37.813                  3.931                   43.834                  90.100                  20.000                  2498.000                0.000                   0.039                   0.000                   20.000                  10.500                  AtDown                  Gripped                 -180.000                Closed                  
0:1:2.9            6                       0.100                   -0.001                  20.348                  0.621                   40.000                  208.885                 312.403                 521.288                 139.625                 21.250                  500.000                 499.500                 0.660                   458.000                 0.000                   500.000                 495.971                 0.000                   466.000                 0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   1.400                   360.800                 19.240                  0.000                   0.000                   0.000                   30.610                  49.790                  45.920                  31.960                  50.000                  50.000                  59.900                  10.300                  139.600                 72.600                  -0.566                  0.533                   0.000                   -0.050                  4.395                   0.000                   0.024                   0.781                   -0.049                  -0.732                  0.256                   -0.033                  499.919                 0.079                   0.072                   0.031                   19.997                  20.072                  -0.041                  30.113                  29.995                  37.809                  3.931                   43.834                  90.100                  20.100                  2498.000                0.000                   0.039                   0.000                   20.000                  10.500                  AtDown                  Gripped                 -180.000                Closed                  
0:1:3.0            6                       0.100                   -0.001                  20.348                  0.621                   39.991                  207.901                 312.415                 521.288                 139.625                 21.250                  500.000                 499.500                 0.660                   458.000                 0.000                   500.000                 497.436                 0.293                   466.000                 0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   1.400                   360.800                 19.240                  0.000                   0.000                   0.000                   30.610                  49.790                  45.920                  31.960                  50.000                  50.000                  59.900                  10.300                  139.600                 68.100                  -0.574                  0.488                   0.000                   -0.040                  2.808                   0.000                   0.020                   0.848                   -0.073                  -0.549                  0.256                   -0.008                  500.000                 0.082                   0.079                   0.028                   19.997                  20.068                  -0.041                  30.113                  29.997                  37.805                  3.975                   43.834                  90.100                  20.100                  2498.000                0.000                   0.039                   0.000                   20.000                  10.500                  AtDown                  Gripped                 -180.000                Closed                  
0:1:3.1            6                       0.100                   -0.001                  20.348                  0.621                   39.991                  208.437                 312.443                 521.288                 139.563                 21.313                  500.000                 499.800                 0.660                   458.000                 0.000                   500.000                 497.436                 0.293                   466.000                 0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   1.400                   360.600                 19.240                  0.000                   0.000                   0.000                   30.610                  49.800                  45.920                  31.960                  50.000                  50.000                  59.900                  10.300                  139.600                 68.000                  -0.529                  0.492                   0.000                   -0.050                  2.686                   0.000                   0.028                   0.830                   -0.024                  -0.671                  0.256                   -0.016                  499.919                 0.087                   0.079                   0.022                   19.997                  20.081                  -0.041                  30.113                  29.995                  37.736                  3.975                   43.834                  90.100                  20.100                  2498.000                0.000                   0.039                   0.000                   20.000                  10.500                  AtDown                  Gripped                 -180.000                Closed                  
0:1:3.2            6                       0.100                   -0.001                  20.348                  0.621                   39.991                  208.012                 312.511                 521.288                 139.563                 21.313                  500.000                 499.500                 0.660                   458.000                 0.000                   500.000                 497.436                 0.000                   466.000                 0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   1.400                   360.600                 19.240                  0.000                   0.000                   0.000                   30.610                  49.800                  45.920                  31.960                  50.000                  50.000                  59.900                  10.300                  139.600                 72.200                  -0.574                  0.533                   0.000                   -0.046                  3.418                   0.000                   0.028                   0.824                   -0.049                  -0.488                  0.293                   -0.016                  499.837                 0.082                   0.075                   0.024                   19.997                  20.081                  -0.041                  30.113                  29.995                  37.732                  3.975                   43.834                  90.100                  20.100                  2498.000                0.000                   0.039                   0.000                   20.000                  10.500                  AtDown                  Gripped                 -180.000                Closed                  
0:1:3.3            6                       0.100                   -0.001                  20.348                  0.618                   39.991                  208.006                 312.137                 521.288                 139.375                 21.375                  500.000                 499.800                 0.660                   458.000                 0.000                   500.000                 497.436                 0.293                   466.000                 0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   1.400                   360.600                 19.240                  0.000                   0.000                   0.000                   30.610                  49.800                  45.920                  31.960                  50.000                  50.000                  59.900                  10.300                  139.500                 78.400                  -0.578                  0.492                   0.000                   -0.042                  3.357                   0.000                   0.024                   0.775                   -0.024                  -0.549                  0.293                   0.008                   500.000                 0.086                   0.075                   0.035                   19.997                  20.072                  -0.041                  30.113                  29.995                  37.736                  3.975                   43.834                  90.100                  20.100                  2498.000                0.000                   0.039                   0.000                   20.000                  10.500                  AtDown                  Gripped                 -180.000                Closed                  
0:1:3.4            6                       0.100                   -0.001                  20.348                  0.621                   39.991                  208.605                 312.579                 521.288                 139.438                 21.375                  500.000                 499.800                 0.720                   453.000                 0.000                   500.000                 499.634                 0.000                   466.000                 0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   1.400                   360.800                 19.260                  0.000                   0.000                   0.000                   30.590                  49.880                  45.920                  31.960                  50.000                  50.000                  59.900                  10.300                  139.400                 80.400                  -0.529                  0.452                   0.000                   -0.033                  3.479                   0.000                   0.016                   0.873                   -0.061                  -0.427                  0.220                   -0.016                  499.837                 0.079                   0.077                   0.027                   19.997                  20.064                  -0.045                  30.113                  29.991                  37.793                  3.975                   43.834                  90.100                  20.000                  2498.000                0.000                   0.039                   0.000                   20.000                  10.500                  AtDown                  Gripped                 -180.000                Closed                  
0:1:3.5            6                       0.100                   -0.001                  20.348                  0.621                   39.998                  208.718                 312.469                 521.183                 139.438                 21.375                  500.000                 499.200                 0.660                   453.000                 0.000                   500.000                 497.436                 0.293                   466.000                 0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   1.400                   360.800                 19.260                  0.000                   0.000                   0.000                   30.590                  49.880                  45.920                  31.960                  50.000                  50.000                  59.900                  10.300                  139.400                 79.500                  -0.566                  0.439                   0.000                   -0.036                  2.930                   0.000                   0.020                   0.806                   -0.049                  -0.671                  0.293                   0.000                   499.919                 0.081                   0.078                   0.033                   19.997                  20.068                  -0.045                  30.113                  29.991                  37.793                  3.959                   43.834                  90.100                  20.000                  2498.000                0.000                   0.039                   0.000                   20.000                  10.500                  AtDown                  Gripped                 -180.000                Closed                  
0:1:3.6            6                       0.100                   -0.001                  20.348                  0.621                   39.998                  208.702                 312.856                 521.183                 139.375                 21.375                  500.000                 499.500                 0.660                   453.000                 0.000                   500.000                 495.971                 0.293                   466.000                 0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   1.400                   360.800                 19.260                  0.000                   0.000                   0.000                   30.590                  49.880                  45.920                  31.960                  50.000                  50.000                  59.900                  10.300                  139.400                 78.700                  -0.557                  0.509                   0.000                   -0.035                  2.991                   0.000                   0.020                   0.861                   0.000                   -0.671                  0.220                   -0.024                  499.919                 0.088                   0.078                   0.021                   19.995                  20.125                  -0.045                  30.113                  29.991                  37.793                  3.959                   43.834                  90.100                  20.000                  2499.000                0.000                   0.039                   0.000                   20.000                  10.500                  AtDown                  Gripped                 -180.000                Closed                  
0:1:3.7            6                       0.100                   -0.001                  20.348                  0.618                   39.998                  208.340                 312.193                 521.183                 139.438                 21.500                  500.000                 500.100                 0.660                   453.000                 0.000                   500.000                 497.436                 0.000                   466.000                 0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   1.400                   361.600                 19.260                  0.000                   0.000                   0.000                   30.590                  49.880                  45.920                  31.960                  50.000                  50.000                  59.900                  10.300                  139.400                 78.400                  -0.566                  0.541                   0.000                   -0.024                  2.747                   0.000                   0.024                   0.824                   -0.024                  -0.549                  0.293                   0.000                   500.000                 0.083                   0.077                   0.021                   19.999                  20.150                  -0.045                  30.113                  29.991                  37.793                  3.959                   43.834                  90.100                  20.000                  2499.000                0.000                   0.039                   0.000                   20.000                  10.500                  AtDown                  Gripped                 -180.000                Closed                  
0:1:3.8            6                       0.100                   -0.001                  20.348                  0.621                   39.998                  208.408                 312.666                 521.183                 139.375                 21.500                  500.000                 499.500                 0.660                   453.000                 0.000                   500.000                 497.436                 0.293                   466.000                 0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   1.400                   361.600                 19.260                  0.000                   0.000                   0.000                   30.590                  49.880                  45.920                  31.960                  50.000                  50.000                  59.900                  10.300                  139.400                 77.500                  -0.537                  0.517                   0.000                   -0.037                  2.991                   0.000                   0.020                   0.867                   -0.012                  -0.732                  0.366                   0.000                   499.837                 0.083                   0.079                   0.024                   19.997                  20.162                  -0.045                  30.113                  29.993                  37.789                  3.959                   43.834                  90.100                  20.000                  2499.000                0.000                   0.039                   0.000                   20.000                  10.500                  AtDown                  Gripped                 -180.000                Closed                  
0:1:3.9            6                       0.100                   -0.001                  20.348                  0.621                   39.998                  208.771                 312.432                 521.183                 139.500                 21.438                  500.000                 499.800                 0.600                   453.000                 0.000                   500.000                 495.971                 0.000                   466.000                 0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   1.400                   361.600                 19.260                  0.000                   0.000                   0.000                   30.590                  49.880                  45.920                  31.960                  50.000                  50.000                  59.900                  10.300                  139.400                 73.900                  -0.517                  0.500                   0.000                   -0.017                  1.892                   0.000                   0.033                   0.836                   -0.024                  -0.549                  0.220                   0.000                   499.837                 0.085                   0.076                   0.024                   19.997                  20.174                  0.061                   30.113                  29.995                  37.789                  3.959                   43.834                  90.100                  20.000                  2499.000                0.000                   0.039                   0.000                   20.000                  10.500                  AtDown                  Gripped                 -180.000                Closed                  
0:1:4.0            6                       0.100                   -0.001                  20.348                  0.621                   40.004                  208.661                 312.524                 521.203                 139.500                 21.438                  500.000                 499.500                 0.660                   453.000                 0.000                   500.000                 497.436                 0.000                   466.000                 0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   1.400                   361.000                 19.260                  0.000                   0.000                   0.000                   30.590                  49.880                  45.920                  31.960                  50.000                  50.000                  59.900                  10.300                  139.500                 72.500                  -0.525                  0.541                   0.000                   -0.023                  3.174                   0.000                   0.024                   0.836                   -0.024                  -0.610                  0.220                   -0.008                  499.919                 0.086                   0.074                   0.024                   19.999                  20.174                  0.061                   30.113                  29.991                  37.785                  3.955                   43.834                  90.100                  20.000                  2499.000                0.000                   0.039                   0.000                   20.000                  10.500                  AtDown                  Gripped                 -180.000                Closed                  
0:1:4.1            6                       0.100                   -0.001                  20.348                  0.621                   40.004                  208.357                 312.731                 521.203                 139.625                 21.438                  500.000                 499.500                 0.720                   453.000                 0.000                   500.000                 497.436                 0.000                   466.000                 0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   1.400                   361.000                 19.260                  0.000                   0.000                   0.000                   30.590                  49.880                  45.920                  31.960                  50.000                  50.000                  59.900                  10.300                  139.600                 66.000                  -0.549                  0.513                   0.000                   -0.020                  3.662                   0.000                   0.028                   0.854                   -0.024                  -0.549                  0.330                   -0.016                  499.756                 0.086                   0.074                   0.025                   19.997                  20.174                  0.061                   30.113                  29.997                  37.781                  3.955                   43.834                  90.100                  20.000                  2499.000                0.000                   0.039                   0.000                   20.000                  10.500                  AtDown                  Gripped                 -180.000                Closed                  
0:1:4.2            6                       0.100                   -0.001                  20.348                  0.621                   40.004                  208.465                 312.577                 521.203                 139.625                 21.438                  500.000                 499.800                 0.540                   453.000                 0.000                   500.000                 497.436                 0.293                   466.000                 0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   1.400                   361.000                 19.260                  0.000                   0.000                   0.000                   30.590                  49.880                  45.920                  31.960                  50.000                  50.000                  59.900                  10.300                  139.600                 63.800                  -0.549                  0.549                   0.000                   -0.019                  3.052                   0.000                   0.028                   0.812                   0.000                   -0.671                  0.293                   -0.024                  500.000                 0.081                   0.078                   0.026                   19.997                  20.170                  0.061                   30.113                  29.997                  37.781                  3.955                   43.834                  90.100                  20.000                  2499.000                0.000                   0.039                   0.000                   20.000                  10.500                  AtDown                  Gripped                 -180.000                Closed                  
0:1:4.3            6                       0.100                   -0.001                  20.348                  0.621                   40.004                  208.405                 312.737                 521.203                 139.563                 21.500                  500.000                 499.800                 0.660                   453.000                 0.000                   500.000                 495.971                 0.000                   466.000                 0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   0.000                   1.400                   360.800                 19.260                  0.000                   0.000                   0.000                   30.590                  49.880                  45.920                  31.960                  50.000                  50.000                  59.900                  10.300                  139.600                 67.400                  -0.505                  0.545                   0.000                   -0.020                  3.540                   0.000                   0.012                   0.848                   -0.024                  -0.671                  0.403                   -0.033                  499.919                 0.084                   0.074                   0.031                   19.999                  20.166                  0.061                   30.113                  29.997                  37.777                  3.955                   43.834                  90.100                  20.000                  2499.000                0.000                   0.039                   0.000                   20.000                  10.500                  AtDown                  Gripped                 -180.000                Closed                  
